,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
62,By Year,2020-21,-1,TOT,2021-03-26T00:00:00,23,13,10,0.565,6.8,1.3,3.0,0.426,0.5,1.1,0.423,0.3,0.3,0.875,0.1,0.7,0.7,0.8,0.3,0.2,0.0,0.3,0.4,0.2,3.3,-0.4,5.7,0,0,5.7,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,264,2020-21,1626188
63,By Year,2020-21,1610612739,CLE,2021-03-26T00:00:00,7,2,5,0.286,13.6,2.4,6.0,0.405,0.9,1.9,0.462,0.4,0.4,1.0,0.3,1.4,1.7,1.9,0.6,0.4,0.0,0.7,1.1,0.3,6.1,-0.7,11.7,0,0,11.4,6,7,4,7,4,4,2,7,4,5,2,2,2,1,3,3,3,3,5,1,5,1,4,6,3,3,3,1,1,3,264,2020-21,1626188
64,By Year,2020-21,1610612747,LAL,2021-02-18T00:00:00,16,11,5,0.688,3.9,0.8,1.6,0.462,0.3,0.8,0.385,0.3,0.3,0.8,0.0,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,2.1,-0.3,3.1,0,0,3.3,4,4,4,3,7,7,7,4,7,7,5,4,7,3,6,7,7,7,7,7,1,5,7,7,7,2,7,1,1,7,264,2020-21,1626188
65,By Year,2019-20,1610612747,LAL,2020-08-13T00:00:00,44,31,13,0.705,11.5,2.1,4.9,0.425,0.7,1.9,0.365,0.3,0.3,0.786,0.3,0.9,1.2,1.1,0.8,0.3,0.0,0.3,0.6,0.4,5.1,1.3,8.4,0,0,8.7,2,2,2,2,6,6,5,6,5,4,6,4,6,4,4,4,4,6,3,4,2,3,6,5,6,1,6,1,1,6,264,2019-20,1626188
66,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,74,49,25,0.662,14.3,2.8,5.9,0.465,1.1,2.7,0.405,0.3,0.4,0.769,0.3,1.8,2.1,1.6,0.7,0.3,0.0,0.3,1.2,0.4,6.9,-1.8,12.0,0,0,12.3,1,1,1,4,3,2,3,3,2,3,4,3,4,5,2,2,2,4,4,5,3,4,2,4,2,5,2,1,1,2,264,2018-19,1626188
67,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,33,21,12,0.636,22.4,3.7,7.6,0.484,1.4,3.2,0.442,0.7,0.8,0.88,0.3,2.2,2.5,2.7,1.0,0.4,0.0,0.5,1.8,0.8,9.5,-1.2,16.7,0,0,16.8,3,3,3,5,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,2,4,2,1,1,1,4,1,1,1,1,264,2017-18,1626188
68,By Year,2016-17,-1,TOT,2017-04-12T00:00:00,14,9,5,0.643,13.4,2.4,4.7,0.5,0.8,1.9,0.423,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.9,0.3,0.0,0.1,0.9,0.6,5.6,-2.9,9.0,0,0,9.4,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,264,2016-17,1626188
69,By Year,2016-17,1610612740,NOP,2017-04-12T00:00:00,9,5,4,0.556,12.3,2.4,4.6,0.537,0.7,1.3,0.5,0.2,0.3,0.667,0.1,0.3,0.4,1.6,0.6,0.3,0.0,0.1,0.8,0.7,5.8,-3.2,9.1,0,0,9.1,5,5,6,6,5,3,6,1,6,6,1,6,5,6,5,6,6,5,6,3,5,6,5,2,4,7,4,1,1,5,264,2016-17,1626188
70,By Year,2016-17,1610612742,DAL,2017-03-07T00:00:00,5,4,1,0.8,15.4,2.2,5.0,0.44,1.0,2.8,0.357,0.0,0.4,0.0,0.0,0.6,0.6,2.4,1.6,0.2,0.0,0.0,1.2,0.6,5.4,-2.4,8.7,0,0,9.8,7,6,7,1,2,5,4,5,3,2,7,7,3,7,6,5,5,2,1,6,5,7,3,3,5,6,5,1,1,4,264,2016-17,1626188
71,By Year,2020-21,1610612746,LAC,2021-05-16T00:00:00,38,26,12,0.684,15.3,1.9,4.3,0.436,1.1,2.9,0.357,0.3,0.4,0.765,0.5,1.5,2.0,0.8,0.3,0.4,0.2,0.2,1.2,0.4,5.2,0.6,10.1,0,0,10.1,11,10,12,1,11,10,10,7,5,4,9,12,12,6,12,13,13,10,13,10,10,8,10,13,10,7,10,9,1,10,264,2020-21,202335
72,By Year,2019-20,1610612746,LAC,2020-08-14T00:00:00,59,39,20,0.661,13.2,1.6,3.9,0.408,1.1,2.9,0.39,0.6,0.7,0.814,0.6,2.0,2.6,0.7,0.4,0.1,0.1,0.1,0.9,0.7,4.9,0.8,9.2,1,0,9.7,7,6,9,4,13,11,11,10,4,5,3,6,8,3,11,10,10,12,11,13,13,13,12,9,11,6,12,4,1,11,264,2019-20,202335
73,By Year,2018-19,1610612760,OKC,2019-04-07T00:00:00,63,40,23,0.635,13.7,1.3,3.5,0.374,0.7,2.2,0.336,0.3,0.5,0.633,0.7,1.7,2.3,0.5,0.3,0.3,0.2,0.1,0.7,0.5,3.6,-1.7,8.2,0,0,8.1,6,5,6,6,12,12,12,13,9,8,10,13,11,12,10,12,12,13,12,12,11,11,13,12,13,12,13,9,1,13,264,2018-19,202335
74,By Year,2017-18,1610612760,OKC,2018-04-11T00:00:00,82,48,34,0.585,15.5,1.3,3.2,0.398,0.8,2.1,0.386,0.5,0.6,0.87,0.4,2.0,2.4,0.7,0.4,0.6,0.3,0.1,1.1,0.6,3.9,-0.9,9.9,0,0,9.5,1,3,1,8,10,13,13,12,7,9,4,9,10,1,13,11,11,11,10,6,9,12,11,11,12,11,11,9,1,12,264,2017-18,202335
75,By Year,2016-17,1610612761,TOR,2017-04-12T00:00:00,65,42,23,0.646,24.6,2.4,5.9,0.401,1.4,3.9,0.372,0.7,0.9,0.717,1.0,3.6,4.5,1.2,0.6,0.6,0.4,0.2,1.8,1.0,6.8,5.3,16.3,1,0,15.9,4,4,6,5,4,9,8,11,1,1,5,4,5,9,9,3,6,5,9,5,8,7,5,2,8,1,7,4,1,6,264,2016-17,202335
76,By Year,2015-16,1610612761,TOR,2016-04-13T00:00:00,79,54,25,0.684,25.6,2.6,6.2,0.414,1.3,3.7,0.362,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.8,0.7,0.4,0.1,1.6,0.7,6.9,5.1,16.3,0,0,15.9,3,1,4,2,3,8,7,8,2,2,8,11,13,2,8,4,8,4,4,4,7,10,8,10,7,2,8,9,1,7,264,2015-16,202335
77,By Year,2014-15,1610612761,TOR,2015-04-15T00:00:00,81,49,32,0.605,26.6,3.0,6.6,0.449,1.3,3.5,0.371,0.8,1.0,0.788,1.6,3.8,5.3,1.9,0.7,0.7,0.5,0.2,1.8,1.0,8.0,3.1,20.5,3,0,19.1,2,2,2,7,1,5,6,5,3,3,6,3,3,4,6,2,2,1,7,3,5,4,6,3,4,4,3,2,1,3,264,2014-15,202335
78,By Year,2013-14,-1,TOT,2014-04-16T00:00:00,65,37,28,0.569,23.6,3.5,7.5,0.46,0.8,2.3,0.364,0.8,1.1,0.704,1.8,3.5,5.3,1.2,1.0,0.8,0.6,0.2,2.4,1.0,8.5,2.6,19.9,1,0,18.7,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,264,2013-14,202335
79,By Year,2013-14,1610612761,TOR,2014-04-16T00:00:00,48,32,16,0.667,23.3,3.6,7.6,0.477,1.0,2.3,0.411,0.9,1.1,0.745,1.7,3.3,5.1,1.3,1.0,0.9,0.7,0.1,2.5,1.0,9.1,4.1,20.9,1,0,19.6,9,8,10,3,6,2,3,4,6,6,2,1,1,8,3,5,3,2,1,1,2,9,1,5,2,3,1,4,1,2,264,2013-14,202335
80,By Year,2013-14,1610612758,SAC,2013-12-07T00:00:00,17,5,12,0.294,24.4,2.9,7.2,0.41,0.5,2.3,0.231,0.5,0.9,0.563,2.0,3.8,5.8,0.9,0.9,0.8,0.2,0.3,2.3,1.0,6.9,-1.8,17.1,0,0,16.1,13,13,12,13,5,6,4,9,11,7,11,8,4,13,1,1,1,7,2,2,12,3,2,4,6,13,5,9,1,5,264,2013-14,202335
81,By Year,2012-13,-1,TOT,2013-04-17T00:00:00,71,31,40,0.437,25.0,4.5,8.8,0.512,0.7,1.9,0.386,0.7,0.9,0.762,1.6,3.2,4.7,1.1,0.9,0.4,0.6,0.3,1.9,0.9,10.4,0.9,19.9,4,0,19.0,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,264,2012-13,202335
82,By Year,2012-13,1610612758,SAC,2013-04-17T00:00:00,24,8,16,0.333,23.2,3.5,7.0,0.494,0.7,1.5,0.444,0.5,0.6,0.786,1.7,3.2,4.8,1.3,0.8,0.5,0.5,0.2,2.0,0.8,8.0,-0.5,18.2,1,0,17.0,12,12,10,12,8,4,5,3,10,11,1,10,9,5,4,6,4,3,5,7,6,5,3,7,3,9,4,4,1,4,264,2012-13,202335
83,By Year,2012-13,1610612745,HOU,2013-02-13T00:00:00,47,23,24,0.489,25.9,5.0,9.7,0.519,0.7,2.0,0.365,0.8,1.0,0.755,1.6,3.1,4.7,1.1,0.9,0.4,0.6,0.4,1.9,1.0,11.6,1.6,20.8,3,0,20.0,10,11,5,11,2,1,1,2,8,10,7,2,2,7,7,7,5,6,3,9,3,1,4,6,1,5,2,2,1,1,264,2012-13,202335
84,By Year,2011-12,1610612745,HOU,2012-04-26T00:00:00,64,33,31,0.516,23.2,3.5,8.0,0.44,0.0,0.0,0.0,0.6,0.9,0.702,1.8,2.7,4.5,0.8,0.8,0.4,0.6,0.3,1.8,1.1,7.7,-0.7,16.4,1,0,14.9,5,7,3,10,7,3,2,6,12,12,12,5,6,11,2,8,7,8,6,8,4,2,7,1,5,10,6,4,1,8,264,2011-12,202335
85,By Year,2010-11,1610612745,HOU,2011-04-13T00:00:00,52,29,23,0.558,16.7,2.9,5.1,0.558,0.0,0.0,0.0,0.6,0.8,0.714,1.7,2.2,3.8,0.8,0.6,0.3,0.7,0.2,1.5,0.7,6.3,0.2,14.6,4,0,13.0,8,9,6,9,9,7,9,1,12,13,12,7,7,10,5,9,9,9,8,11,1,6,9,8,9,8,9,1,1,9,264,2010-11,202335
86,By Year,2020-21,1610612761,TOR,2021-03-22T00:00:00,5,2,3,0.4,6.7,0.2,0.2,1.0,0.0,0.0,0.0,0.6,0.6,1.0,0.2,0.4,0.6,0.8,0.0,0.4,0.0,0.0,1.2,0.4,1.0,-3.6,4.1,0,0,3.2,5,5,5,5,6,6,6,1,6,6,6,1,1,1,5,6,6,5,6,6,5,6,3,5,6,5,6,2,1,6,264,2020-21,1627775
87,By Year,2019-20,1610612761,TOR,2020-03-09T00:00:00,37,27,10,0.73,24.5,1.8,4.4,0.414,0.6,1.9,0.324,0.4,0.5,0.722,0.5,1.8,2.3,2.1,0.8,1.1,0.1,0.2,1.6,0.4,4.6,0.1,13.3,1,0,12.0,3,3,3,2,1,1,1,4,1,1,3,5,5,5,1,1,1,1,2,1,3,4,1,4,1,1,1,1,1,1,264,2019-20,1627775
88,By Year,2018-19,-1,TOT,2019-03-28T00:00:00,29,17,12,0.586,13.7,0.9,2.2,0.413,0.3,1.0,0.321,0.4,0.5,0.867,0.2,1.4,1.7,1.0,0.6,0.8,0.1,0.1,1.3,0.5,2.6,-2.1,8.0,0,0,7.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,1627775
89,By Year,2018-19,1610612761,TOR,2019-03-28T00:00:00,26,17,9,0.654,13.2,0.9,2.1,0.444,0.3,0.9,0.333,0.5,0.6,0.867,0.3,1.5,1.7,1.0,0.5,0.8,0.1,0.1,1.4,0.5,2.7,-1.5,8.4,0,0,7.5,4,4,4,4,5,4,5,2,5,5,1,2,3,2,4,2,2,4,4,2,4,5,2,2,4,4,4,2,1,4,264,2018-19,1627775
90,By Year,2018-19,1610612739,CLE,2019-01-05T00:00:00,3,0,3,0.0,17.6,0.7,3.0,0.222,0.3,1.3,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.0,0.7,0.0,0.3,0.3,0.3,1.7,-7.0,4.9,0,0,5.0,6,6,5,6,2,5,4,6,3,4,4,6,6,6,6,5,5,6,1,4,5,1,6,6,5,6,5,2,1,5,264,2018-19,1627775
91,By Year,2017-18,1610612744,GSW,2018-03-31T00:00:00,57,41,16,0.719,16.9,1.6,3.9,0.409,0.3,1.4,0.238,0.5,0.6,0.765,0.3,1.2,1.4,1.4,0.7,0.8,0.2,0.3,1.2,0.7,4.0,-1.5,9.9,0,0,9.1,2,2,1,3,3,2,2,5,3,3,5,3,2,4,3,3,3,2,3,3,2,1,4,1,2,3,2,2,1,2,264,2017-18,1627775
92,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,71,57,14,0.803,15.1,1.5,3.5,0.433,0.6,1.7,0.333,0.4,0.5,0.784,0.3,1.1,1.4,1.1,0.5,0.5,0.2,0.3,0.9,0.5,4.0,-0.6,8.8,0,0,8.4,1,1,2,1,4,3,3,3,2,2,1,4,4,3,2,4,4,3,5,5,1,3,5,3,3,2,3,2,1,3,264,2016-17,1627775
93,By Year,2020-21,1610612751,BKN,2021-02-18T00:00:00,4,3,1,0.75,2.7,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.0,0.3,0.5,0.0,0.0,-4.0,0.2,0,0,0.5,9,8,9,1,9,9,9,9,9,5,9,9,9,9,9,9,9,8,6,8,8,7,9,9,9,8,9,6,1,9,264,2020-21,203943
94,By Year,2019-20,-1,TOT,2020-08-14T00:00:00,36,13,23,0.361,10.5,1.4,2.6,0.565,0.1,0.4,0.2,0.7,0.9,0.781,1.0,2.4,3.4,0.8,0.6,0.3,0.2,0.3,1.1,0.9,3.7,-1.5,9.8,0,0,8.9,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,264,2019-20,203943
95,By Year,2019-20,1610612743,DEN,2020-08-14T00:00:00,7,3,4,0.429,4.3,0.7,0.9,0.833,0.1,0.1,1.0,0.3,0.6,0.5,0.4,0.7,1.1,0.3,0.3,0.0,0.0,0.0,0.6,0.6,1.9,-0.9,3.4,0,0,3.4,8,8,8,5,8,8,8,1,4,9,1,8,8,7,8,8,8,7,9,8,8,9,8,8,8,3,8,6,1,8,264,2019-20,203943
96,By Year,2019-20,1610612750,MIN,2020-01-27T00:00:00,29,10,19,0.345,12.0,1.6,3.0,0.547,0.1,0.5,0.143,0.8,1.0,0.821,1.2,2.8,4.0,0.9,0.7,0.4,0.2,0.3,1.2,1.0,4.1,-1.7,11.4,0,0,10.2,5,5,4,6,6,4,6,2,7,6,8,3,5,1,4,5,5,3,4,4,7,5,5,4,4,6,5,6,1,4,264,2019-20,203943
97,By Year,2018-19,1610612752,NYK,2019-03-15T00:00:00,68,13,55,0.191,25.3,3.0,6.5,0.47,0.7,2.0,0.336,1.6,2.3,0.712,1.7,6.1,7.8,1.9,1.3,0.7,0.8,0.5,2.6,2.3,8.4,-4.3,23.5,18,0,21.6,3,4,1,9,1,1,2,5,2,2,4,1,1,4,3,1,1,1,1,1,1,2,1,1,1,9,1,1,1,1,264,2018-19,203943
98,By Year,2017-18,-1,TOT,2018-04-03T00:00:00,54,24,30,0.444,16.2,1.9,4.3,0.444,0.4,1.2,0.303,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.6,0.4,0.3,0.3,1.3,1.1,4.9,-0.7,14.2,3,0,13.0,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,264,2017-18,203943
99,By Year,2017-18,1610612741,CHI,2018-04-03T00:00:00,21,7,14,0.333,19.0,2.7,6.6,0.413,0.9,2.9,0.3,0.6,1.3,0.481,1.7,5.2,6.9,1.0,0.8,0.6,0.3,0.4,1.2,1.4,6.9,-1.1,18.6,2,0,17.4,7,7,7,7,2,2,1,7,1,1,6,6,2,8,2,2,2,2,3,2,6,3,6,2,2,4,2,3,1,2,264,2017-18,203943
100,By Year,2017-18,1610612757,POR,2018-02-05T00:00:00,33,17,16,0.515,14.4,1.4,2.9,0.49,0.1,0.2,0.333,0.7,0.9,0.742,1.1,4.0,5.1,0.4,0.5,0.2,0.3,0.2,1.3,0.9,3.6,-0.5,11.4,1,0,10.2,4,3,6,3,5,6,7,3,8,8,5,5,6,3,7,3,4,5,7,6,4,8,4,6,6,1,4,4,1,5,264,2017-18,203943
101,By Year,2016-17,1610612757,POR,2017-04-12T00:00:00,74,38,36,0.514,17.1,1.8,3.6,0.481,0.1,0.3,0.35,0.8,1.3,0.638,1.8,3.5,5.2,0.4,0.9,0.4,0.4,0.4,2.1,1.1,4.4,-1.2,12.8,4,0,11.7,2,2,3,4,3,3,3,4,6,7,3,2,3,6,1,4,3,4,2,3,2,4,2,3,3,5,3,2,1,3,264,2016-17,203943
102,By Year,2015-16,1610612757,POR,2016-04-13T00:00:00,78,41,37,0.526,15.0,1.5,3.6,0.421,0.1,0.6,0.239,0.5,0.7,0.745,1.2,2.7,3.9,0.4,0.6,0.3,0.3,0.3,1.9,0.6,3.6,-0.8,10.3,0,0,9.4,1,1,2,2,4,5,4,6,5,3,7,7,7,2,5,6,6,6,5,5,4,6,3,7,5,2,6,6,1,6,264,2015-16,203943
103,By Year,2014-15,1610612766,CHA,2015-04-15T00:00:00,25,8,17,0.32,10.3,1.2,3.0,0.395,0.2,0.5,0.385,0.7,1.0,0.692,1.1,2.3,3.4,0.2,0.4,0.2,0.4,0.5,0.8,1.0,3.3,-2.7,8.8,1,0,8.2,6,6,5,8,7,7,5,8,3,4,2,4,4,5,6,7,7,9,8,7,3,1,7,5,7,7,7,4,1,7,264,2014-15,203943
104,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,45,26,19,0.578,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.3,0.1,0.2,1.3,0.8,3.0,0.5,8.6,0,0,7.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629740
105,By Year,2020-21,1610612742,DAL,2021-05-16T00:00:00,23,15,8,0.652,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.2,0.1,0.0,1.3,0.9,4.0,0.0,9.3,0,0,8.9,2,2,3,1,2,2,2,2,2,2,2,2,2,3,1,2,2,3,3,3,2,3,2,2,2,2,2,1,1,2,264,2020-21,1629740
106,By Year,2020-21,1610612740,NOP,2021-03-23T00:00:00,22,11,11,0.5,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.3,0.4,0.0,0.3,1.3,0.6,2.0,1.0,7.8,0,0,6.9,3,3,2,2,3,3,3,3,3,3,3,3,3,1,3,3,3,2,2,2,3,1,3,3,3,1,3,1,1,3,264,2020-21,1629740
107,By Year,2019-20,1610612740,NOP,2020-08-13T00:00:00,60,26,34,0.433,17.4,2.3,5.4,0.421,1.2,3.4,0.335,0.9,1.2,0.74,0.6,2.4,3.0,1.4,0.8,0.6,0.4,0.1,2.1,1.6,6.6,-1.5,14.3,0,0,14.0,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,264,2019-20,1629740
108,By Year,2020-21,1610612744,GSW,2021-05-14T00:00:00,30,17,13,0.567,12.1,1.3,3.8,0.342,0.7,2.0,0.367,0.8,0.9,0.821,0.2,1.3,1.5,2.3,1.0,0.5,0.0,0.2,1.0,1.0,4.1,-2.5,10.1,0,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630185
109,By Year,2020-21,1610612766,CHA,2021-05-06T00:00:00,7,3,4,0.429,3.7,0.3,1.0,0.286,0.3,1.0,0.286,0.4,0.4,1.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.3,1.3,-4.3,2.0,0,0,2.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630268
110,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,51,35,16,0.686,16.7,1.5,4.1,0.36,1.0,3.0,0.342,0.2,0.2,0.667,0.2,2.1,2.4,0.8,0.4,0.5,0.3,0.2,1.4,0.4,4.2,-0.2,10.0,0,0,9.8,7,6,7,2,5,9,8,9,3,3,7,10,10,7,10,7,9,9,10,1,1,9,5,9,9,6,8,3,1,8,264,2020-21,203118
111,By Year,2019-20,1610612755,PHI,2020-08-14T00:00:00,68,39,29,0.574,17.8,2.2,5.1,0.426,1.2,3.2,0.369,0.4,0.5,0.811,1.0,2.7,3.6,0.8,0.4,0.3,0.1,0.1,1.4,0.5,6.0,2.1,12.4,0,0,12.4,4,3,3,5,4,6,5,6,2,2,5,6,7,2,2,4,2,7,9,7,8,10,5,8,6,1,5,3,1,5,264,2019-20,203118
112,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,79,44,35,0.557,17.7,2.1,5.3,0.4,1.3,3.2,0.401,0.3,0.4,0.667,0.5,2.9,3.5,0.8,0.6,0.3,0.2,0.3,2.0,0.4,5.8,0.5,12.2,0,0,12.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,203118
113,By Year,2018-19,1610612755,PHI,2019-04-10T00:00:00,27,17,10,0.63,24.0,2.8,7.0,0.4,1.8,4.4,0.412,0.4,0.6,0.667,0.7,3.1,3.8,0.8,0.6,0.3,0.2,0.3,2.5,0.6,7.8,0.3,14.5,0,0,15.3,9,9,10,3,1,4,2,7,1,1,1,8,6,7,5,1,1,8,3,4,3,3,1,6,3,4,3,3,1,2,264,2018-19,203118
114,By Year,2018-19,1610612746,LAC,2019-02-05T00:00:00,52,27,25,0.519,14.4,1.8,4.4,0.4,1.0,2.6,0.391,0.2,0.3,0.667,0.5,2.9,3.3,0.8,0.5,0.3,0.2,0.3,1.7,0.3,4.8,0.6,11.0,0,0,10.9,6,7,5,6,8,7,7,7,4,5,4,9,9,7,9,2,4,6,7,6,5,4,3,10,7,3,7,3,1,7,264,2018-19,203118
115,By Year,2017-18,1610612764,WAS,2018-04-11T00:00:00,76,39,37,0.513,18.5,3.6,6.9,0.527,0.9,2.1,0.405,0.7,1.0,0.658,0.7,2.6,3.3,1.1,1.0,0.3,0.1,0.2,1.9,1.0,8.8,-1.1,14.5,0,0,14.8,2,3,2,7,3,2,3,1,6,7,2,5,4,10,7,5,5,2,1,8,6,7,2,3,2,7,2,3,1,3,264,2017-18,203118
116,By Year,2016-17,1610612737,ATL,2017-02-15T00:00:00,18,7,11,0.389,10.8,0.9,3.3,0.288,0.2,1.5,0.148,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.4,0.2,0.2,0.2,0.7,0.6,2.5,-2.3,7.1,0,0,6.5,10,10,9,10,9,10,10,10,9,9,9,7,8,1,8,10,10,4,8,9,4,6,10,7,10,9,10,3,1,10,264,2016-17,203118
117,By Year,2015-16,1610612737,ATL,2016-04-13T00:00:00,75,46,29,0.613,15.3,2.3,5.0,0.468,0.8,2.1,0.392,0.7,0.8,0.794,0.7,2.0,2.7,1.0,0.6,0.3,0.2,0.2,1.4,0.8,6.2,1.5,12.2,0,0,11.9,3,2,3,4,7,5,6,4,7,8,3,4,5,3,4,8,8,3,5,4,2,8,7,5,5,2,6,3,1,6,264,2015-16,203118
118,By Year,2014-15,1610612737,ATL,2015-04-13T00:00:00,68,52,16,0.765,16.5,3.0,6.7,0.444,1.0,2.8,0.344,0.9,1.1,0.792,0.7,2.3,2.9,1.1,0.6,0.4,0.0,0.2,1.2,1.0,7.8,0.3,13.6,0,0,13.6,4,1,7,1,6,3,4,5,5,4,6,3,3,4,6,6,6,1,4,3,10,5,8,2,4,5,4,3,1,4,264,2014-15,203118
119,By Year,2013-14,1610612737,ATL,2014-04-16T00:00:00,80,36,44,0.45,18.5,3.8,7.9,0.479,0.8,2.5,0.31,1.3,1.7,0.78,0.8,2.8,3.6,0.9,1.0,0.4,0.1,0.3,1.5,1.4,9.6,-2.4,15.7,1,0,15.8,1,5,1,9,2,1,1,2,8,6,8,1,1,5,3,3,3,5,2,2,7,2,4,1,1,10,1,2,1,1,264,2013-14,203118
120,By Year,2012-13,1610612737,ATL,2013-04-17T00:00:00,40,19,21,0.475,9.4,1.8,3.7,0.476,0.0,0.0,0.0,1.1,1.4,0.768,1.0,1.8,2.8,0.3,0.5,0.1,0.1,0.4,0.8,0.9,4.6,-1.1,8.3,2,0,7.9,8,8,6,8,10,8,9,3,10,10,10,2,2,6,1,9,7,10,6,10,9,1,9,4,8,8,9,1,1,9,264,2012-13,203118
121,By Year,2020-21,1610612751,BKN,2021-05-16T00:00:00,13,9,4,0.692,18.2,2.6,7.1,0.37,0.8,2.4,0.355,1.6,2.1,0.778,0.2,2.2,2.5,4.2,1.5,0.5,0.1,0.4,0.8,1.6,7.7,1.5,17.0,0,0,16.2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,3,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,264,2020-21,1628455
122,By Year,2017-18,-1,TOT,2018-02-05T00:00:00,36,11,25,0.306,19.1,3.4,8.9,0.383,0.7,2.7,0.265,1.8,2.3,0.762,0.4,2.1,2.5,3.5,1.4,0.8,0.2,0.6,1.3,1.8,9.3,-1.1,19.1,0,0,18.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2017-18,1628455
123,By Year,2017-18,1610612740,NOP,2018-02-05T00:00:00,4,1,3,0.25,4.5,0.5,2.3,0.222,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.5,0.3,0.3,0.0,0.3,0.8,0.3,1.0,-2.5,4.1,0,0,3.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,264,2017-18,1628455
124,By Year,2017-18,1610612756,PHX,2017-12-20T00:00:00,32,10,22,0.313,20.9,3.8,9.8,0.388,0.8,3.0,0.268,2.0,2.6,0.762,0.4,2.4,2.8,3.8,1.5,0.8,0.2,0.7,1.4,2.0,10.4,-1.0,21.0,0,0,19.8,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,264,2017-18,1628455
