,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2434,By Year,2017-18,1610612745,HOU,2018-04-11T00:00:00,23,19,4,0.826,48.5,4.9,12.9,0.381,1.6,5.9,0.279,1.9,2.0,0.952,0.2,6.1,6.2,3.7,1.7,0.6,0.1,0.2,3.4,1.7,13.4,1.7,26.6,0,0,26.2,20,16,20,2,20,21,21,21,16,13,18,15,17,1,20,3,8,19,19,20,18,19,1,14,21,9,21,14,3,21,264,2017-18,2207
2435,By Year,2017-18,1610612762,UTA,2018-02-07T00:00:00,32,16,16,0.5,49.1,6.7,15.8,0.42,1.6,5.9,0.274,1.4,1.7,0.833,0.8,6.7,7.5,3.2,2.2,0.8,0.4,0.1,2.2,1.5,16.3,-6.9,31.7,0,0,31.1,17,17,18,14,18,18,18,17,17,12,19,18,18,5,19,1,1,20,17,19,6,20,17,15,18,20,20,14,3,20,264,2017-18,2207
2436,By Year,2016-17,1610612762,UTA,2017-04-12T00:00:00,78,47,31,0.603,51.3,7.6,17.4,0.436,3.0,7.2,0.411,1.8,2.1,0.818,0.9,5.8,6.8,4.0,1.9,1.0,0.5,0.3,2.6,1.8,19.9,3.2,36.6,0,0,36.6,9,3,11,6,13,15,15,12,4,4,3,16,16,8,17,4,5,17,18,15,2,17,13,13,15,6,15,14,3,14,264,2016-17,2207
2437,By Year,2015-16,-1,TOT,2016-04-13T00:00:00,81,31,50,0.383,49.9,7.0,15.9,0.439,2.2,5.8,0.383,2.2,2.6,0.831,0.9,4.5,5.4,5.9,2.9,1.1,0.1,0.5,2.7,2.5,18.3,-1.0,34.3,3,0,34.2,1,3,1,3,2,1,1,1,1,2,1,1,1,2,2,3,3,1,1,2,3,2,3,1,1,1,2,1,1,1,264,2015-16,2207
2438,By Year,2015-16,1610612748,MIA,2016-04-13T00:00:00,24,16,8,0.667,50.3,8.5,16.4,0.518,2.3,5.5,0.417,1.7,2.2,0.765,1.0,3.5,4.5,5.6,2.8,1.4,0.1,0.3,3.0,2.4,21.0,6.2,36.5,0,0,36.4,19,17,19,4,16,12,17,2,10,16,2,17,15,17,14,19,19,9,9,8,17,18,4,12,13,3,16,14,3,15,264,2015-16,2207
2439,By Year,2015-16,1610612751,BKN,2016-02-23T00:00:00,57,15,42,0.263,49.8,6.4,15.6,0.406,2.2,5.9,0.371,2.4,2.8,0.852,0.9,4.9,5.8,6.0,3.0,1.0,0.1,0.6,2.6,2.6,17.3,-3.9,33.4,3,0,33.4,14,19,4,21,17,20,19,19,12,11,9,12,13,2,18,7,13,7,7,14,20,12,15,11,17,17,19,6,3,18,264,2015-16,2207
2440,By Year,2014-15,1610612751,BKN,2015-04-15T00:00:00,80,38,42,0.475,51.4,8.2,18.9,0.435,2.2,6.2,0.359,2.6,3.2,0.801,1.0,6.1,7.1,5.4,2.5,1.1,0.3,0.4,2.2,3.3,21.2,-2.2,39.3,3,0,38.6,6,8,4,15,12,14,12,13,11,10,13,11,11,12,15,2,2,12,11,13,13,14,18,8,11,14,9,6,3,11,264,2014-15,2207
2441,By Year,2013-14,1610612751,BKN,2014-04-15T00:00:00,79,43,36,0.544,51.9,9.3,20.5,0.454,3.3,8.1,0.401,3.2,3.9,0.815,1.0,4.5,5.4,4.4,2.4,0.9,0.2,0.3,2.6,3.2,25.1,1.1,39.2,0,0,40.4,7,6,7,11,10,9,9,7,1,1,4,8,8,10,16,14,16,16,15,18,15,16,12,9,9,11,10,14,3,8,264,2013-14,2207
2442,By Year,2012-13,1610612751,BKN,2013-04-17T00:00:00,72,43,29,0.597,53.6,9.0,21.4,0.423,3.0,8.0,0.375,2.7,3.3,0.82,1.1,3.3,4.4,5.1,2.5,1.0,0.3,0.4,2.0,2.9,23.8,5.9,38.1,0,0,38.9,11,6,12,8,1,10,8,16,3,2,8,9,10,7,13,20,20,13,12,16,11,15,19,10,10,5,12,14,3,10,264,2012-13,2207
2443,By Year,2011-12,1610612737,ATL,2012-04-26T00:00:00,60,36,24,0.6,52.7,10.5,23.1,0.454,3.1,8.0,0.388,3.9,4.6,0.849,1.3,4.2,5.5,5.7,2.9,1.2,0.3,0.6,1.9,4.1,28.0,5.9,44.8,0,0,45.3,13,11,14,7,6,6,6,6,2,3,5,7,7,3,6,17,15,8,8,12,9,13,20,6,5,4,7,14,3,6,264,2011-12,2207
2444,By Year,2010-11,1610612737,ATL,2011-04-13T00:00:00,72,38,34,0.528,53.4,10.7,24.3,0.443,1.9,6.3,0.297,4.1,5.1,0.802,1.2,4.8,6.1,7.1,3.0,1.0,0.1,1.0,2.7,4.2,27.4,1.8,45.6,2,0,44.7,11,8,9,13,2,4,3,9,14,9,17,5,5,11,9,8,9,4,6,17,16,2,8,5,7,8,6,9,3,7,264,2010-11,2207
2445,By Year,2009-10,1610612737,ATL,2010-04-12T00:00:00,76,50,26,0.658,53.1,11.7,25.5,0.458,2.4,6.4,0.369,4.0,5.0,0.818,1.4,5.1,6.5,6.8,2.7,1.5,0.1,1.0,2.7,4.0,29.8,6.4,49.9,4,0,48.7,10,2,13,5,3,3,2,5,9,8,10,6,6,9,5,5,6,5,10,3,19,7,10,7,3,2,1,3,3,2,264,2009-10,2207
2446,By Year,2008-09,1610612737,ATL,2009-04-14T00:00:00,79,45,34,0.57,52.9,10.5,24.1,0.437,2.5,7.0,0.36,5.1,6.1,0.826,1.1,4.8,5.9,7.7,3.3,1.4,0.3,1.0,3.0,5.0,28.6,3.0,49.1,4,1,48.2,7,4,9,9,5,5,4,11,8,5,12,2,2,6,12,10,12,2,4,6,10,5,6,2,4,7,2,3,1,3,264,2008-09,2207
2447,By Year,2007-08,1610612737,ATL,2008-04-16T00:00:00,82,37,45,0.451,52.1,10.1,23.3,0.432,2.6,6.9,0.381,4.9,5.9,0.834,1.3,4.4,5.7,7.4,3.5,1.3,0.3,0.9,2.6,4.7,27.7,-0.3,47.0,9,0,46.6,1,10,3,16,9,7,5,14,7,7,7,3,3,4,8,15,14,3,3,10,12,8,11,3,6,13,4,2,3,4,264,2007-08,2207
2448,By Year,2006-07,1610612737,ATL,2007-03-05T00:00:00,57,21,36,0.368,53.0,12.0,25.6,0.471,2.7,7.0,0.381,5.3,7.1,0.748,1.2,4.2,5.4,5.6,4.0,1.3,0.2,1.0,2.6,6.2,32.1,-4.0,47.7,2,0,48.9,14,15,7,18,4,2,1,3,6,6,6,1,1,20,11,16,17,10,2,9,14,3,14,1,2,18,3,9,3,1,264,2006-07,2207
2449,By Year,2005-06,1610612737,ATL,2006-04-19T00:00:00,82,26,56,0.317,52.3,9.9,21.9,0.453,2.0,5.6,0.356,4.1,5.2,0.791,1.5,3.7,5.3,8.4,4.2,1.6,0.5,0.6,2.9,4.2,25.9,-5.9,46.9,13,1,45.8,1,14,1,20,8,8,7,8,13,14,14,4,4,13,4,18,18,1,1,2,3,11,7,4,8,19,5,1,1,5,264,2005-06,2207
2450,By Year,2004-05,1610612756,PHX,2005-04-20T00:00:00,82,62,20,0.756,48.9,8.2,17.8,0.461,2.7,5.6,0.478,2.0,2.7,0.75,1.8,4.6,6.4,4.4,2.2,1.2,0.4,0.8,2.5,0.0,21.2,8.6,37.8,3,0,37.7,1,1,16,3,19,13,14,4,5,15,1,14,14,18,3,13,7,15,16,11,8,9,16,16,12,1,13,6,3,12,264,2004-05,2207
2451,By Year,2003-04,1610612756,PHX,2004-04-14T00:00:00,82,29,53,0.354,51.1,8.5,19.8,0.43,1.3,4.2,0.305,2.7,3.6,0.75,1.2,4.7,5.9,5.6,3.1,1.4,0.4,1.1,2.7,0.0,21.0,-3.6,38.8,4,0,37.4,1,12,2,19,14,11,11,15,18,19,16,10,9,18,10,12,11,11,5,5,7,1,9,16,14,16,11,3,3,13,264,2003-04,2207
2452,By Year,2002-03,1610612756,PHX,2003-04-16T00:00:00,82,44,38,0.537,51.6,7.2,18.2,0.397,1.7,4.7,0.366,2.2,2.8,0.774,1.3,4.7,6.0,4.8,2.5,1.4,0.4,1.0,3.3,0.0,18.4,1.5,35.9,1,0,34.7,1,5,6,12,11,16,13,20,15,17,11,13,12,15,7,11,10,14,14,7,5,4,2,16,16,10,17,11,3,16,264,2002-03,2207
2453,By Year,2001-02,-1,TOT,2002-04-17T00:00:00,77,38,39,0.494,51.7,6.8,15.8,0.43,1.0,3.5,0.292,1.1,1.4,0.774,2.0,4.9,6.9,4.8,1.9,1.6,0.5,0.9,3.1,0.0,15.7,-1.2,35.7,2,0,32.7,2,1,2,2,1,2,2,2,3,3,2,3,3,3,1,2,2,2,3,1,1,1,1,3,2,2,1,2,1,2,264,2001-02,2207
2454,By Year,2001-02,1610612756,PHX,2002-04-17T00:00:00,29,11,18,0.379,52.6,7.0,16.6,0.42,0.8,2.4,0.333,1.2,1.6,0.778,2.0,4.8,6.8,6.0,2.5,1.5,0.6,1.0,3.2,0.0,15.9,-2.6,37.1,1,0,33.8,18,20,17,17,7,17,16,18,20,20,15,19,19,14,2,9,4,6,13,4,1,6,3,16,19,15,14,11,3,17,264,2001-02,2207
2455,By Year,2001-02,1610612738,BOS,2002-02-16T00:00:00,48,27,21,0.563,51.0,6.6,15.0,0.439,1.2,4.5,0.273,1.0,1.3,0.769,2.0,5.0,7.1,3.8,1.4,1.7,0.5,0.8,3.0,0.0,15.5,0.1,34.6,1,0,31.8,16,13,15,10,15,19,20,10,19,18,20,20,20,16,1,6,3,18,20,1,4,10,5,16,20,12,18,11,3,19,264,2001-02,2207
2456,By Year,2021-22,1610612762,UTA,2022-01-30T00:00:00,45,28,17,0.622,48.5,5.0,12.3,0.404,3.4,9.7,0.347,0.7,1.0,0.773,0.5,5.1,5.7,6.8,2.0,1.0,0.2,0.3,3.5,1.2,14.0,8.0,32.7,0,0,32.3,8,8,8,2,5,7,5,8,4,2,8,7,7,4,7,7,7,5,8,8,6,6,4,8,6,2,6,5,1,6,264,2021-22,204060
2457,By Year,2020-21,1610612762,UTA,2021-05-16T00:00:00,67,47,20,0.701,47.5,7.0,14.3,0.489,4.7,10.3,0.451,1.9,2.3,0.844,0.7,5.5,6.2,8.1,3.0,1.1,0.3,0.4,3.1,2.8,20.6,11.6,41.6,2,0,42.5,7,4,7,1,7,1,2,1,1,1,1,1,1,1,2,4,4,3,5,7,4,5,8,2,1,1,1,4,1,1,264,2020-21,204060
2458,By Year,2019-20,1610612762,UTA,2020-08-13T00:00:00,72,44,28,0.611,47.8,5.5,12.4,0.445,3.2,7.9,0.399,1.7,2.1,0.787,0.6,5.6,6.2,8.3,3.2,1.5,0.2,0.5,3.4,2.7,15.8,5.3,37.7,3,0,36.9,6,5,6,4,6,4,4,5,7,6,4,2,3,3,5,3,3,2,2,6,5,2,5,3,4,4,4,3,1,4,264,2019-20,204060
2459,By Year,2018-19,1610612762,UTA,2019-04-10T00:00:00,82,50,32,0.61,47.0,6.6,14.7,0.448,3.5,8.8,0.391,1.6,2.2,0.707,0.6,5.4,6.0,8.6,3.5,1.8,0.4,0.6,3.3,3.1,18.2,7.8,41.2,7,0,40.6,1,2,4,5,8,2,1,4,3,4,5,3,2,8,4,5,6,1,1,4,2,1,7,1,2,3,2,1,1,2,264,2018-19,204060
2460,By Year,2017-18,1610612762,UTA,2018-04-11T00:00:00,82,48,34,0.585,49.2,6.4,13.7,0.467,3.9,8.9,0.44,1.3,1.6,0.795,0.5,6.1,6.6,7.5,3.0,1.7,0.4,0.4,3.4,2.7,18.0,5.1,40.3,4,0,40.1,1,3,3,6,4,3,3,2,2,3,3,5,5,2,8,2,2,4,3,5,1,3,6,4,3,5,3,2,1,3,264,2017-18,204060
2461,By Year,2016-17,1610612762,UTA,2017-04-12T00:00:00,82,51,31,0.622,50.8,5.3,11.6,0.452,3.2,7.2,0.441,1.3,1.8,0.735,0.6,6.1,6.7,5.8,2.8,2.5,0.2,0.4,4.2,2.1,15.0,4.1,37.0,0,0,36.0,1,1,5,3,2,5,7,3,6,7,2,4,4,6,6,1,1,6,6,1,7,4,1,5,5,6,5,5,1,5,264,2016-17,204060
2462,By Year,2015-16,1610612762,UTA,2016-04-13T00:00:00,81,40,41,0.494,50.2,5.0,11.8,0.426,3.3,8.5,0.386,0.5,0.7,0.722,0.8,5.3,6.1,3.9,2.6,2.2,0.2,0.3,4.0,1.7,13.8,0.1,31.5,0,0,31.9,4,6,2,7,3,6,6,6,5,5,6,8,8,7,1,6,5,8,7,3,8,7,2,7,7,7,8,5,1,7,264,2015-16,204060
2463,By Year,2014-15,1610612762,UTA,2015-04-15T00:00:00,79,36,43,0.456,51.8,4.6,11.0,0.415,2.2,6.3,0.356,0.9,1.2,0.75,0.7,4.7,5.4,5.6,3.0,2.2,0.3,0.2,3.8,1.9,12.3,-1.5,31.8,0,0,30.6,5,7,1,8,1,8,8,7,8,8,7,6,6,5,3,8,8,7,4,2,3,8,3,6,8,8,7,5,1,8,264,2014-15,204060
2464,By Year,2021-22,1610612751,BKN,2021-11-14T00:00:00,14,10,4,0.714,46.8,6.2,13.7,0.452,4.5,9.7,0.466,0.6,0.7,0.833,0.6,5.6,6.2,1.5,1.8,0.8,0.2,0.7,3.4,1.1,17.5,1.8,28.5,0,0,31.7,7,6,7,2,4,6,6,5,2,2,3,7,7,1,7,2,4,8,7,5,6,5,6,7,5,3,6,2,1,6,264,2021-22,203925
2465,By Year,2020-21,1610612751,BKN,2021-05-11T00:00:00,69,45,24,0.652,46.9,7.8,15.5,0.505,4.6,9.7,0.475,1.1,1.4,0.778,0.9,4.5,5.4,2.8,1.4,1.0,0.3,0.6,3.1,1.6,21.3,7.7,34.7,0,0,36.8,3,1,5,3,3,2,2,1,1,3,1,5,6,4,4,7,7,5,8,2,5,6,7,5,2,1,3,2,1,2,264,2020-21,203925
2466,By Year,2019-20,1610612751,BKN,2020-08-13T00:00:00,69,33,36,0.478,46.7,8.4,17.3,0.486,3.8,8.9,0.424,1.4,2.0,0.719,1.4,5.2,6.6,3.2,2.3,0.9,0.4,1.2,3.5,1.9,22.0,1.9,36.1,0,0,38.0,3,3,3,6,5,1,1,4,3,4,4,4,4,5,1,4,2,3,4,3,2,2,5,3,1,2,1,2,1,1,264,2019-20,203925
2467,By Year,2018-19,1610612751,BKN,2019-04-07T00:00:00,76,41,35,0.539,46.7,7.6,15.2,0.5,3.7,7.9,0.474,2.2,2.7,0.827,1.1,4.9,5.9,3.7,2.5,0.8,0.3,1.4,3.7,2.5,21.2,-1.6,34.7,0,0,36.8,2,2,4,5,6,3,3,2,4,8,2,1,1,2,3,6,6,2,3,6,3,1,3,1,3,4,2,2,1,3,264,2018-19,203925
2468,By Year,2017-18,1610612751,BKN,2018-04-07T00:00:00,78,27,51,0.346,47.6,7.4,15.0,0.491,3.6,8.6,0.419,2.1,2.5,0.827,1.2,5.0,6.3,3.1,2.2,0.8,0.5,1.1,3.7,2.2,20.4,-2.9,34.4,2,0,36.0,1,5,1,7,2,4,4,3,5,6,5,2,2,3,2,5,3,4,6,4,1,3,4,2,4,5,4,1,1,4,264,2017-18,203925
2469,By Year,2016-17,1610612751,BKN,2017-03-03T00:00:00,52,10,42,0.192,45.9,6.2,14.6,0.425,3.4,8.9,0.385,1.4,2.0,0.714,0.6,5.3,5.9,2.2,2.2,1.2,0.3,1.0,4.9,1.9,17.3,-11.5,30.0,0,0,31.9,5,6,2,8,7,5,5,6,6,5,6,3,3,6,6,3,5,7,5,1,4,4,2,4,6,7,5,2,1,5,264,2016-17,203925
2470,By Year,2015-16,1610612739,CLE,2015-11-23T00:00:00,5,5,0,1.0,43.2,2.9,11.4,0.25,2.9,11.4,0.25,0.0,0.0,0.0,0.0,8.6,8.6,5.7,2.9,0.0,0.0,0.0,2.9,0.0,8.6,-60.0,24.6,0,0,25.7,8,8,8,1,8,8,8,8,8,1,8,8,8,8,8,1,1,1,1,8,8,8,8,8,8,8,7,2,1,7,264,2015-16,203925
2471,By Year,2014-15,1610612739,CLE,2015-04-15T00:00:00,51,32,19,0.627,49.8,4.8,12.1,0.4,3.1,8.5,0.369,0.9,1.5,0.6,0.7,3.4,4.1,2.6,2.7,0.7,0.2,0.4,6.3,1.1,13.7,-10.4,22.6,0,0,25.5,6,4,6,4,1,7,7,7,7,7,7,6,5,7,5,8,8,6,2,7,7,7,1,6,7,6,8,2,1,8,264,2014-15,203925
2472,By Year,2021-22,1610612759,SAS,2022-04-10T00:00:00,54,24,30,0.444,46.5,8.0,16.1,0.495,2.3,7.0,0.326,2.7,3.2,0.829,5.0,5.9,10.9,3.6,2.4,0.8,1.1,0.9,4.2,3.6,20.9,-1.3,42.6,1,0,41.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1629111
2473,By Year,2021-22,1610612748,MIA,2022-04-08T00:00:00,57,38,19,0.667,49.7,10.2,21.3,0.48,0.7,3.0,0.233,10.2,11.7,0.87,2.6,6.0,8.6,8.0,3.1,2.4,0.7,0.9,2.3,8.3,31.4,6.3,60.0,12,4,55.0,8,5,9,2,7,2,2,2,11,8,11,3,3,1,6,4,3,3,2,8,9,10,6,4,3,4,3,3,1,3,264,2021-22,202710
2474,By Year,2020-21,1610612748,MIA,2021-05-13T00:00:00,52,33,19,0.635,49.0,10.3,20.7,0.497,0.7,2.9,0.245,10.1,11.7,0.863,2.6,7.5,10.1,10.4,3.1,3.0,0.5,1.2,2.0,8.7,31.4,5.5,66.6,17,4,59.6,10,10,9,6,9,1,5,1,10,10,9,4,4,4,4,1,1,1,3,2,12,4,10,3,2,6,1,1,1,1,264,2020-21,202710
2475,By Year,2019-20,1610612748,MIA,2020-08-12T00:00:00,58,38,20,0.655,48.6,8.6,18.8,0.455,0.7,3.0,0.244,10.9,13.0,0.834,2.6,6.9,9.6,8.7,3.1,2.6,0.8,1.1,2.0,9.6,28.7,6.4,60.1,11,3,54.4,7,5,7,3,10,8,8,9,9,9,10,1,1,6,5,2,2,2,1,5,3,6,9,1,5,3,2,4,3,4,264,2019-20,202710
2476,By Year,2018-19,-1,TOT,2019-04-09T00:00:00,65,38,27,0.585,46.9,9.0,19.4,0.462,1.4,4.1,0.347,6.7,7.8,0.855,2.6,4.7,7.3,5.6,2.0,2.6,0.8,0.9,2.4,5.9,26.1,3.4,51.7,3,0,47.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,202710
2477,By Year,2018-19,1610612755,PHI,2019-04-09T00:00:00,55,35,20,0.636,46.9,8.8,19.2,0.461,1.3,3.8,0.338,6.8,7.8,0.868,2.7,4.8,7.5,5.7,2.1,2.5,0.7,0.9,2.4,5.7,25.8,5.7,51.0,3,0,46.7,9,9,7,5,12,7,7,7,7,7,6,8,10,2,3,11,8,7,7,6,5,11,4,9,9,5,8,9,6,8,264,2018-19,202710
2478,By Year,2018-19,1610612750,MIN,2018-11-09T00:00:00,10,3,7,0.3,47.0,9.6,20.4,0.471,2.2,5.9,0.378,6.2,7.9,0.787,2.1,4.7,6.8,5.6,1.8,3.1,1.3,0.9,2.3,7.0,27.7,-7.9,55.6,0,0,51.1,12,12,12,12,11,5,6,4,1,1,3,10,9,10,9,12,11,8,11,1,1,12,5,7,7,12,6,11,6,6,264,2018-19,202710
2479,By Year,2017-18,1610612750,MIN,2018-04-11T00:00:00,59,37,22,0.627,50.0,10.1,21.3,0.474,1.6,4.6,0.35,8.4,9.8,0.854,1.8,5.4,7.3,6.7,2.5,2.7,0.6,1.0,1.8,7.1,30.2,8.6,56.1,3,0,52.2,6,7,6,7,5,3,3,3,2,3,5,5,5,5,10,6,9,5,6,3,11,9,12,6,4,2,5,9,6,5,264,2017-18,202710
2480,By Year,2016-17,1610612741,CHI,2017-04-12T00:00:00,76,40,36,0.526,49.7,10.1,22.1,0.455,1.6,4.4,0.367,10.3,12.0,0.865,2.3,6.0,8.3,7.4,2.8,2.5,0.6,1.0,2.0,8.7,32.1,3.6,59.6,15,2,55.6,2,3,2,11,8,4,1,8,3,4,4,2,2,3,8,3,4,4,4,7,10,7,11,2,1,9,4,2,4,2,264,2016-17,202710
2481,By Year,2015-16,1610612741,CHI,2016-04-13T00:00:00,67,37,30,0.552,49.7,9.4,20.8,0.454,1.3,4.1,0.312,7.9,9.5,0.832,1.6,5.6,7.2,6.5,2.7,2.2,0.9,1.1,2.5,7.4,28.1,-0.2,53.0,10,2,49.2,3,7,3,9,6,6,4,10,6,5,7,6,6,8,12,5,10,6,5,10,2,5,2,5,6,11,7,5,4,7,264,2015-16,202710
2482,By Year,2014-15,1610612741,CHI,2015-04-15T00:00:00,65,40,25,0.615,50.9,8.5,18.5,0.462,1.5,3.9,0.378,7.8,9.4,0.834,2.3,5.4,7.7,4.3,1.9,2.3,0.7,1.2,2.2,6.9,26.4,4.8,49.3,4,0,45.9,5,3,4,8,4,9,9,6,4,6,2,7,7,7,7,7,7,9,10,9,8,3,7,8,8,7,9,7,6,9,264,2014-15,202710
2483,By Year,2013-14,1610612741,CHI,2014-04-16T00:00:00,67,43,24,0.642,52.7,5.6,14.1,0.397,1.4,4.9,0.283,5.3,6.9,0.769,1.8,4.9,6.7,3.6,2.1,2.6,0.7,1.0,2.2,5.5,17.9,3.8,39.2,5,0,36.2,3,2,5,4,3,11,10,12,5,2,8,11,11,11,11,8,12,10,8,4,7,8,8,10,10,8,10,6,6,10,264,2013-14,202710
2484,By Year,2012-13,1610612741,CHI,2013-04-17T00:00:00,82,45,37,0.549,53.2,6.0,12.8,0.467,1.0,2.6,0.381,4.7,5.8,0.803,3.4,4.8,8.2,2.9,1.5,1.9,0.8,1.4,2.4,4.4,17.6,1.4,38.3,4,0,35.1,1,1,1,10,1,10,11,5,8,11,1,12,12,9,1,10,6,11,12,11,4,2,3,12,11,10,11,7,6,11,264,2012-13,202710
2485,By Year,2011-12,1610612741,CHI,2012-04-26T00:00:00,42,30,12,0.714,52.8,4.7,11.6,0.405,0.3,1.6,0.182,6.3,8.2,0.768,3.4,4.9,8.2,2.1,2.1,1.6,0.7,1.9,2.9,5.0,16.0,11.8,34.0,0,0,31.3,11,11,11,1,2,12,12,11,12,12,12,9,8,12,2,9,5,12,9,12,6,1,1,11,12,1,12,11,6,12,264,2011-12,202710
2486,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,66,39,27,0.591,47.1,5.1,13.2,0.387,3.4,8.8,0.388,0.8,0.9,0.833,0.7,5.0,5.7,5.0,1.8,1.2,0.7,0.3,3.5,1.1,14.4,-2.8,32.9,0,0,32.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1628975
2487,By Year,2021-22,1610612749,MIL,2022-04-10T00:00:00,20,14,6,0.7,46.0,5.2,10.3,0.506,3.1,5.6,0.558,1.0,1.0,1.0,0.7,5.0,5.6,6.5,1.0,1.3,0.5,0.3,2.9,0.9,14.6,-3.0,35.5,0,0,33.5,5,4,5,1,5,2,5,1,3,5,1,3,3,1,5,3,4,1,5,4,5,5,5,5,2,4,3,2,1,4,264,2021-22,1628975
2488,By Year,2021-22,1610612751,BKN,2022-02-17T00:00:00,46,25,21,0.543,47.8,5.0,15.1,0.333,3.6,11.0,0.331,0.6,0.9,0.7,0.8,5.0,5.8,4.0,2.3,1.2,0.9,0.3,3.9,1.2,14.3,-2.6,31.2,0,0,31.9,3,3,3,3,3,3,2,4,2,1,5,4,4,4,4,2,3,5,2,5,2,4,3,3,4,3,5,2,1,5,264,2021-22,1628975
2489,By Year,2020-21,1610612756,PHX,2021-05-16T00:00:00,60,42,18,0.7,48.4,6.3,15.0,0.422,3.8,10.2,0.371,0.3,0.5,0.571,1.1,5.1,6.2,4.8,1.1,2.0,0.6,0.5,3.8,1.1,16.7,2.2,38.0,1,0,36.6,1,1,4,1,2,1,3,2,1,2,3,5,5,5,3,1,1,3,4,3,4,3,4,4,1,1,1,1,1,1,264,2020-21,1628975
2490,By Year,2019-20,1610612756,PHX,2020-08-13T00:00:00,58,29,29,0.5,46.8,5.0,12.0,0.416,3.1,7.2,0.425,1.1,1.3,0.852,1.5,4.4,5.8,4.2,1.6,2.3,0.8,0.5,4.3,1.6,14.2,-0.6,35.4,0,0,33.6,2,2,2,4,4,4,4,3,4,4,2,2,2,2,1,5,2,4,3,1,3,1,2,2,5,2,4,2,1,3,264,2019-20,1628975
2491,By Year,2018-19,1610612763,MEM,2019-04-10T00:00:00,39,9,30,0.231,48.9,4.7,15.7,0.303,2.9,8.7,0.333,2.2,2.7,0.813,1.2,4.4,5.6,5.9,2.8,2.2,0.9,0.5,4.7,2.4,14.6,-7.5,36.7,0,0,35.2,4,5,1,5,1,5,1,5,5,3,4,1,1,3,2,4,5,2,1,2,1,2,1,1,3,5,2,2,1,2,264,2018-19,1628975
2492,By Year,2021-22,1610612752,NYK,2022-04-10T00:00:00,41,19,22,0.463,48.4,3.4,4.7,0.722,0.0,0.0,0.0,1.0,2.5,0.414,5.3,9.4,14.7,1.8,1.7,1.0,1.9,0.1,5.8,2.9,7.9,6.6,35.2,1,0,30.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630579
2493,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,56,23,33,0.411,47.6,6.8,17.7,0.383,2.8,8.7,0.324,4.5,5.4,0.84,1.3,6.5,7.8,4.1,1.9,1.6,1.1,0.5,3.0,4.2,20.9,1.1,42.7,0,0,41.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,203087
2494,By Year,2021-22,1610612758,SAC,2022-04-10T00:00:00,17,8,9,0.471,48.1,7.2,17.8,0.403,2.4,7.9,0.302,3.3,3.9,0.846,1.6,7.3,9.0,4.5,1.9,1.2,1.2,0.6,2.2,3.4,20.0,-3.4,42.7,0,0,40.6,11,11,10,7,8,10,9,9,7,5,9,9,9,7,3,5,4,2,6,9,3,8,11,7,11,9,7,6,1,8,264,2021-22,203087
2495,By Year,2021-22,1610612754,IND,2022-02-04T00:00:00,39,15,24,0.385,47.3,6.6,17.6,0.373,3.0,9.0,0.333,5.2,6.2,0.838,1.2,6.1,7.3,3.9,1.9,1.8,1.1,0.5,3.4,4.6,21.3,3.4,42.6,0,0,41.2,8,10,5,11,10,11,10,10,4,2,7,1,1,8,8,9,9,3,8,5,4,11,8,2,10,3,8,6,1,7,264,2021-22,203087
