,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
458,By Year,2018-19,1610612738,BOS,2019-04-07T00:00:00,51,32,19,0.627,820.795,4.6,9.8,0.471,0.9,2.7,0.344,2.3,2.7,0.855,3.9,6.7,10.5,2.5,1.8,0.5,1.5,0.5,5.5,4.2,12.5,5.7,33.1,3,0,30.4,7,6,7,5,7,7,7,6,3,3,2,4,6,3,3,6,3,2,7,5,3,8,3,2,4,1,3,3,1,3,264,2018-19,203382
459,By Year,2017-18,1610612738,BOS,2018-04-11T00:00:00,81,54,27,0.667,1484.4933333333333,5.1,10.8,0.471,0.1,0.5,0.143,1.4,1.9,0.756,3.2,7.4,10.5,2.3,1.9,0.5,1.2,0.8,4.9,2.6,11.7,4.5,31.1,4,0,28.1,1,1,4,4,1,5,5,6,4,4,5,7,7,6,7,1,4,4,5,3,4,3,7,7,7,2,4,2,1,5,264,2017-18,203382
460,By Year,2016-17,1610612765,DET,2017-04-05T00:00:00,75,34,41,0.453,1162.545,4.4,8.6,0.513,0.0,0.0,0.0,2.4,2.9,0.84,3.4,6.9,10.3,1.0,1.5,0.5,1.2,0.7,5.1,3.8,11.3,4.2,28.8,2,0,26.1,3,5,1,7,3,9,9,2,6,8,6,3,4,4,5,3,5,9,9,4,5,5,6,3,8,4,7,5,1,7,264,2016-17,203382
461,By Year,2015-16,1610612765,DET,2016-04-13T00:00:00,81,43,38,0.531,1232.9466666666667,5.7,11.2,0.505,0.0,0.1,0.0,3.7,4.8,0.764,4.1,7.1,11.2,1.5,2.0,0.6,1.5,0.8,4.4,4.5,15.0,-1.6,35.1,1,0,32.0,1,3,2,6,2,3,3,3,6,7,6,1,1,5,2,2,1,6,4,2,2,4,8,1,2,7,2,7,1,2,264,2015-16,203382
462,By Year,2014-15,1610612759,SAS,2015-04-15T00:00:00,70,49,21,0.7,1122.34,5.9,10.5,0.566,0.0,0.1,0.25,2.9,3.3,0.865,3.5,6.7,10.2,1.1,2.1,0.5,0.7,1.1,5.2,3.7,14.8,4.4,30.3,5,0,28.6,4,2,6,2,4,2,6,1,5,6,4,2,2,2,4,5,6,8,3,6,8,2,5,5,3,3,5,1,1,4,264,2014-15,203382
463,By Year,2013-14,1610612759,SAS,2014-04-16T00:00:00,53,41,12,0.774,490.80833333333334,5.2,12.0,0.436,0.0,0.0,0.0,1.4,1.5,0.905,4.2,6.5,10.6,2.5,2.6,0.1,0.4,1.2,5.6,2.7,11.8,2.0,27.2,0,0,26.0,5,4,8,1,8,4,2,9,6,8,6,8,8,1,1,7,2,3,2,9,9,1,2,6,6,5,8,8,1,8,264,2013-14,203382
464,By Year,2012-13,1610612759,SAS,2013-04-17T00:00:00,16,11,5,0.688,141.355,4.6,9.2,0.5,0.0,0.3,0.0,1.8,3.1,0.583,3.1,5.1,8.1,1.3,2.8,0.3,1.5,0.0,5.9,2.3,11.0,-0.5,25.2,0,0,23.9,9,9,9,3,9,8,8,4,6,5,6,6,3,9,8,9,9,7,1,8,1,9,1,8,9,6,9,8,1,9,264,2012-13,203382
465,By Year,2020-21,1610612764,WAS,2021-01-01T00:00:00,1,1,0,1.0,6.316666666666666,0.0,5.7,0.0,0.0,5.7,0.0,0.0,0.0,0.0,5.7,0.0,5.7,5.7,28.5,0.0,0.0,0.0,11.4,0.0,0.0,-74.1,-13.1,0,0,11.4,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,264,2020-21,1628394
466,By Year,2019-20,1610612764,WAS,2020-08-11T00:00:00,27,9,18,0.333,436.89666666666665,5.0,9.6,0.526,0.0,0.2,0.0,2.8,4.8,0.586,3.5,5.4,8.8,1.5,2.0,0.7,1.0,0.2,6.2,5.4,12.9,-0.3,28.9,0,0,26.6,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,264,2019-20,1628394
467,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,11,7,4,0.636,98.97333333333333,1.5,6.2,0.235,1.5,5.1,0.286,1.8,2.2,0.833,1.1,2.5,3.6,0.7,1.1,1.1,0.7,0.0,2.5,1.5,6.2,10.9,16.0,0,0,15.6,15,14,15,3,15,15,17,15,12,13,13,4,5,3,9,17,17,16,14,2,4,15,13,14,15,1,16,8,1,15,264,2020-21,201229
468,By Year,2019-20,-1,TOT,2020-08-13T00:00:00,55,24,31,0.436,871.9233333333333,2.7,7.5,0.357,2.0,6.0,0.338,0.9,1.2,0.724,1.4,5.0,6.4,1.7,1.4,0.8,0.5,0.3,3.1,1.4,8.3,-4.3,20.8,1,0,20.9,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,1,2,2,3,3,3,3,3,3,2,1,3,264,2019-20,201229
469,By Year,2019-20,1610612763,MEM,2020-08-13T00:00:00,13,5,8,0.385,236.185,2.9,7.3,0.396,2.6,6.2,0.415,1.1,1.2,0.875,0.8,4.3,5.0,1.5,1.4,1.1,0.2,0.3,2.1,1.2,9.5,7.8,20.1,0,0,21.0,14,15,13,14,13,13,16,7,6,10,2,10,13,1,15,12,13,8,4,3,15,10,17,15,11,2,13,8,1,12,264,2019-20,201229
470,By Year,2019-20,1610612758,SAC,2020-02-12T00:00:00,9,5,4,0.556,81.58333333333333,1.3,7.5,0.176,0.9,6.6,0.133,0.4,0.9,0.5,0.9,4.0,4.9,1.3,1.8,1.8,0.4,0.0,2.6,0.9,4.0,-0.9,16.6,0,0,15.4,16,15,15,4,16,16,14,16,16,9,16,16,15,15,13,14,15,11,1,1,10,15,11,16,16,9,15,8,1,16,264,2019-20,201229
471,By Year,2019-20,1610612757,POR,2020-01-17T00:00:00,33,14,19,0.424,554.155,2.8,7.6,0.368,1.9,5.8,0.337,0.8,1.2,0.684,1.8,5.4,7.1,1.9,1.4,0.5,0.6,0.3,3.5,1.5,8.4,-9.9,21.7,1,0,21.6,11,10,11,11,11,14,13,12,9,11,11,13,12,12,5,4,4,4,6,16,6,9,5,13,14,16,9,3,1,10,264,2019-20,201229
472,By Year,2018-19,1610612750,MIN,2019-04-10T00:00:00,65,27,38,0.415,1079.3416666666667,3.3,8.6,0.382,2.7,7.2,0.377,1.6,2.0,0.783,0.5,5.4,5.9,1.5,1.2,0.6,0.7,0.2,3.0,1.8,10.9,-2.2,22.9,0,0,23.5,3,5,4,12,8,9,7,10,4,5,7,7,6,8,16,3,9,7,11,12,5,12,7,9,7,12,7,8,1,6,264,2018-19,201229
473,By Year,2017-18,1610612765,DET,2018-04-11T00:00:00,79,37,42,0.468,1757.055,4.5,9.7,0.464,3.3,7.5,0.436,2.2,2.7,0.797,1.0,3.9,4.9,1.8,1.2,0.7,0.4,0.3,3.0,2.4,14.4,0.5,25.2,1,0,26.6,1,1,2,8,1,2,5,1,1,3,1,3,3,6,11,15,14,6,12,10,11,11,8,3,1,6,3,3,1,2,264,2017-18,201229
474,By Year,2016-17,1610612758,SAC,2017-04-11T00:00:00,65,26,39,0.4,1476.725,3.8,8.6,0.442,2.2,5.6,0.391,1.5,2.0,0.744,1.2,4.5,5.8,1.9,1.4,0.8,0.5,0.4,2.7,2.0,11.2,-2.4,23.6,1,0,23.7,3,6,3,13,2,4,8,3,8,12,5,9,7,11,7,11,12,5,5,5,7,5,10,6,5,14,6,3,1,5,264,2016-17,201229
475,By Year,2015-16,1610612765,DET,2016-04-13T00:00:00,72,36,36,0.5,1340.61,3.4,8.9,0.386,2.6,7.3,0.36,0.8,1.3,0.617,1.0,5.1,6.1,1.4,0.8,0.7,0.4,0.3,2.3,1.5,10.3,0.2,22.4,0,0,22.7,2,2,5,6,5,7,6,9,5,4,8,14,11,14,10,6,7,10,15,9,12,6,15,12,9,7,8,8,1,7,264,2015-16,201229
476,By Year,2014-15,-1,TOT,2015-04-15T00:00:00,76,36,40,0.474,1432.785,4.0,9.9,0.41,2.7,7.3,0.366,1.4,1.7,0.783,1.3,4.6,5.9,1.5,1.3,0.6,0.4,0.4,3.4,2.1,12.1,2.6,23.2,1,0,24.2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,3,3,3,3,2,3,3,2,1,2,2,1,2,2,1,2,264,2014-15,201229
477,By Year,2014-15,1610612765,DET,2015-04-15T00:00:00,52,25,27,0.481,1160.445,4.2,9.9,0.423,2.5,7.1,0.36,1.6,2.0,0.794,1.4,4.6,6.0,1.5,1.2,0.6,0.5,0.4,3.6,2.1,12.5,4.0,23.9,1,0,24.7,8,7,10,7,7,3,3,5,7,7,9,8,8,7,6,10,8,9,9,11,8,4,3,5,3,3,4,3,1,4,264,2014-15,201229
478,By Year,2014-15,1610612756,PHX,2014-12-15T00:00:00,24,11,13,0.458,272.34,3.4,9.8,0.351,3.2,8.2,0.387,0.5,0.8,0.667,0.8,5.0,5.8,1.3,1.5,0.5,0.1,0.5,2.6,1.9,10.6,-3.4,20.1,0,0,22.2,12,13,12,9,12,8,4,13,2,2,6,15,16,13,14,7,10,12,2,14,16,1,12,8,8,15,12,8,1,9,264,2014-15,201229
479,By Year,2013-14,1610612766,CHA,2014-04-14T00:00:00,64,33,31,0.516,1298.1016666666667,3.6,8.5,0.42,2.8,6.9,0.413,0.9,1.1,0.805,0.9,3.7,4.7,1.2,0.6,0.5,0.4,0.2,2.3,1.6,10.9,2.1,20.4,0,0,21.4,6,3,8,5,6,6,10,6,3,8,3,11,14,4,12,16,16,14,16,15,13,13,16,11,6,4,11,8,1,11,264,2013-14,201229
480,By Year,2012-13,1610612737,ATL,2013-04-17T00:00:00,62,28,34,0.452,963.16,3.1,8.1,0.38,1.7,5.0,0.338,1.6,1.9,0.863,1.2,4.6,5.8,1.2,1.3,0.6,0.4,0.3,2.5,1.6,9.5,-2.4,19.9,0,0,20.1,7,4,6,10,9,11,12,11,10,14,10,6,9,2,8,9,11,13,7,13,9,7,14,10,10,13,14,8,1,13,264,2012-13,201229
481,By Year,2011-12,1610612750,MIN,2012-04-26T00:00:00,51,17,34,0.333,881.5,2.9,7.4,0.39,1.0,4.1,0.248,1.7,2.2,0.745,2.0,4.2,6.2,0.9,1.4,0.7,0.8,0.3,3.5,2.4,8.5,-1.4,20.4,1,0,19.7,9,8,6,16,10,12,15,8,15,15,14,5,4,10,4,13,6,15,3,8,2,8,4,4,13,10,10,3,1,14,264,2011-12,201229
482,By Year,2010-11,1610612750,MIN,2011-04-13T00:00:00,65,12,53,0.185,1362.415,3.7,8.3,0.45,1.2,3.0,0.409,2.8,3.5,0.802,2.4,5.4,7.8,2.2,1.3,0.7,0.7,0.5,3.8,3.7,11.5,-2.1,27.2,3,0,25.6,3,12,1,17,4,5,11,2,14,17,4,1,1,5,1,5,3,3,8,7,3,2,2,1,4,11,2,2,1,3,264,2010-11,201229
483,By Year,2009-10,-1,TOT,2010-04-14T00:00:00,46,17,29,0.37,1427.63,4.9,11.3,0.43,1.3,3.8,0.329,2.6,3.4,0.769,2.1,6.0,8.1,2.2,1.2,0.8,0.8,0.5,3.2,2.8,13.6,-0.2,30.3,12,0,28.4,3,3,3,3,2,1,1,1,3,3,3,1,1,2,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,264,2009-10,201229
484,By Year,2009-10,1610612744,GSW,2010-04-14T00:00:00,44,15,29,0.341,1423.4133333333334,4.9,11.3,0.431,1.3,3.8,0.331,2.6,3.4,0.769,2.1,5.9,8.1,2.2,1.2,0.8,0.8,0.5,3.2,2.8,13.6,0.0,30.4,12,0,28.5,10,9,9,15,3,1,1,4,13,16,12,2,2,9,2,2,2,2,13,6,1,3,6,2,2,8,1,1,1,1,264,2009-10,201229
485,By Year,2009-10,1610612757,POR,2009-12-22T00:00:00,2,2,0,1.0,4.216666666666667,0.0,8.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,-68.3,10.2,0,0,8.5,17,17,17,1,17,17,9,17,17,1,17,17,17,17,17,1,1,17,17,17,17,15,1,17,17,17,17,8,1,17,264,2009-10,201229
486,By Year,2008-09,1610612759,SAS,2009-01-05T00:00:00,19,14,5,0.737,208.05,3.3,11.2,0.292,1.6,7.1,0.22,0.9,1.7,0.5,2.1,5.0,7.1,2.9,1.2,0.9,0.2,0.2,2.8,1.9,9.0,1.0,23.8,0,0,22.7,13,10,14,2,14,10,2,14,11,6,15,12,10,15,3,8,5,1,10,4,14,14,9,7,12,5,5,8,1,8,264,2008-09,201229
487,By Year,2020-21,1610612751,BKN,2021-03-03T00:00:00,5,4,1,0.8,62.92666666666667,1.1,8.0,0.143,0.6,4.6,0.125,0.6,1.1,0.5,4.0,4.6,8.6,2.3,1.1,1.7,0.6,1.1,2.3,1.1,3.4,-10.9,22.9,0,0,19.5,7,6,7,1,7,7,2,7,5,2,7,5,5,3,1,5,2,1,3,1,7,1,7,5,7,7,6,3,1,7,264,2020-21,203460
488,By Year,2019-20,1610612760,OKC,2020-08-14T00:00:00,7,3,4,0.429,86.965,3.3,12.0,0.276,1.2,5.8,0.214,0.4,0.8,0.5,2.9,8.3,11.2,1.7,0.8,0.4,1.2,0.8,5.4,1.2,8.3,-1.2,28.3,0,0,25.7,6,7,6,7,6,1,1,6,1,1,5,7,7,3,3,1,1,3,5,7,1,2,2,4,1,6,1,3,1,1,264,2019-20,203460
489,By Year,2017-18,1610612760,OKC,2018-01-27T00:00:00,39,24,15,0.615,1036.6783333333333,3.0,5.6,0.537,0.3,1.3,0.222,0.4,1.3,0.316,2.6,3.8,6.4,1.6,1.0,1.6,1.2,0.3,3.1,1.3,6.7,6.5,24.1,0,0,20.6,5,5,4,4,4,4,7,1,6,6,4,6,3,7,4,7,5,4,4,3,2,7,5,2,5,1,3,3,1,5,264,2017-18,203460
490,By Year,2016-17,1610612760,OKC,2017-04-09T00:00:00,79,46,33,0.582,2375.8366666666666,3.3,7.0,0.464,0.7,2.8,0.245,0.7,1.7,0.423,1.5,4.6,6.1,1.2,0.8,1.4,1.2,0.5,3.1,1.4,7.9,2.2,24.1,2,0,21.1,1,2,1,6,1,2,3,4,3,3,3,2,1,6,7,4,6,6,7,5,3,3,4,1,2,5,4,1,1,3,264,2016-17,203460
491,By Year,2015-16,1610612760,OKC,2016-04-12T00:00:00,70,48,22,0.686,1553.2916666666667,3.2,6.4,0.496,0.7,2.4,0.311,0.8,1.3,0.611,1.8,4.0,5.8,1.1,0.8,1.2,1.0,0.4,3.1,1.0,7.8,6.0,22.2,0,0,19.9,2,1,3,3,2,3,4,2,2,4,1,1,4,2,5,6,7,7,6,6,4,6,6,6,3,2,7,3,1,6,264,2015-16,203460
492,By Year,2014-15,1610612760,OKC,2015-04-15T00:00:00,67,41,26,0.612,1286.1133333333332,2.6,5.6,0.458,0.6,2.4,0.247,0.6,1.3,0.479,1.7,5.5,7.1,2.0,1.3,1.5,0.8,0.5,3.9,1.0,6.4,3.0,23.5,1,0,20.7,3,3,2,5,3,6,6,5,4,5,2,3,2,5,6,2,4,2,2,4,6,4,3,7,6,3,5,2,1,4,264,2014-15,203460
493,By Year,2013-14,1610612760,OKC,2014-04-14T00:00:00,40,30,10,0.75,399.04333333333335,3.0,6.1,0.485,0.2,1.2,0.154,0.6,0.9,0.7,3.2,5.2,8.5,1.4,1.7,1.7,0.9,0.5,6.7,1.3,6.8,2.3,25.1,0,0,22.0,4,4,5,2,5,5,5,3,7,7,6,4,6,1,2,3,3,5,1,2,5,5,1,3,4,4,2,3,1,2,264,2013-14,203460
494,By Year,2020-21,1610612739,CLE,2021-05-14T00:00:00,5,1,4,0.2,35.93333333333333,4.0,16.0,0.25,0.0,1.0,0.0,5.0,9.0,0.556,7.0,13.0,20.0,3.0,1.0,0.0,2.0,3.0,3.0,5.0,13.0,-33.1,46.6,0,0,40.1,15,15,13,14,15,10,1,15,2,1,2,1,1,12,1,1,1,3,15,15,1,1,13,4,3,15,1,11,1,1,264,2020-21,2760
495,By Year,2016-17,1610612744,GSW,2017-02-02T00:00:00,14,12,2,0.857,91.86166666666666,2.0,5.5,0.357,0.0,0.0,0.0,3.1,4.3,0.727,4.7,5.9,10.6,3.9,3.1,1.2,1.2,0.0,6.3,3.9,7.1,-11.8,29.5,0,0,26.3,14,11,15,2,14,15,15,14,2,14,2,2,6,4,4,15,9,1,1,9,4,15,2,6,15,14,12,11,1,12,264,2016-17,2760
496,By Year,2015-16,-1,TOT,2016-04-13T00:00:00,53,41,12,0.774,495.6066666666667,3.8,9.0,0.427,0.0,0.1,0.0,2.3,3.6,0.64,2.7,7.6,10.2,2.5,1.6,1.2,0.7,0.4,5.1,4.7,10.0,1.6,30.2,0,0,26.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2015-16,2760
497,By Year,2015-16,1610612744,GSW,2016-04-13T00:00:00,22,19,3,0.864,185.765,4.1,9.3,0.438,0.0,0.0,0.0,3.1,5.6,0.552,2.5,7.2,9.7,2.9,1.2,1.0,1.0,0.6,6.8,5.8,11.2,-5.4,31.9,0,0,27.7,13,9,14,1,13,9,5,12,2,14,2,3,3,13,15,9,12,4,12,14,7,10,1,1,5,12,7,11,1,7,264,2015-16,2760
498,By Year,2015-16,1610612739,CLE,2016-02-10T00:00:00,31,22,9,0.71,309.84166666666664,3.7,8.8,0.421,0.0,0.1,0.0,1.9,2.4,0.762,2.8,7.8,10.6,2.3,1.9,1.3,0.6,0.2,4.1,4.1,9.3,5.8,29.2,0,0,25.9,8,8,12,5,12,12,7,13,2,6,2,13,14,1,13,5,10,6,4,7,14,14,6,5,13,3,13,11,1,13,264,2015-16,2760
499,By Year,2014-15,1610612739,CLE,2014-12-23T00:00:00,26,16,10,0.615,635.6016666666667,6.3,11.3,0.555,0.0,0.1,0.0,1.9,2.5,0.733,3.2,6.4,9.6,2.0,2.0,1.1,0.9,0.9,3.3,2.7,14.4,0.3,32.9,2,0,30.0,10,10,11,6,11,1,3,2,2,7,2,12,13,3,11,13,13,7,3,11,9,4,10,14,1,9,6,9,1,5,264,2014-15,2760
500,By Year,2013-14,1610612739,CLE,2014-04-12T00:00:00,65,25,40,0.385,1800.2383333333332,4.5,9.2,0.495,0.0,0.1,0.0,1.8,2.7,0.681,3.7,8.8,12.6,2.8,1.4,1.4,0.8,0.5,3.3,3.0,10.9,1.3,35.3,16,0,30.6,4,7,1,12,4,4,6,8,2,5,2,14,12,5,6,3,4,5,8,6,12,13,11,12,7,8,4,1,1,4,264,2013-14,2760
501,By Year,2012-13,1610612739,CLE,2012-12-18T00:00:00,25,5,20,0.2,900.905,5.5,11.5,0.478,0.0,0.2,0.0,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.8,1.5,0.6,0.7,2.7,3.8,14.1,-3.0,40.8,16,0,36.0,11,14,5,14,7,2,2,9,2,2,2,4,7,2,2,2,2,2,5,3,15,8,15,8,2,11,2,1,1,2,264,2012-13,2760
502,By Year,2011-12,1610612739,CLE,2012-02-10T00:00:00,25,10,15,0.4,784.6033333333334,5.2,10.2,0.514,0.0,0.2,0.0,2.0,2.9,0.672,5.0,8.2,13.2,2.0,2.1,1.6,0.8,1.0,2.8,3.2,12.4,-0.8,36.3,14,0,32.3,11,12,10,11,9,3,4,6,2,3,2,9,9,6,3,4,3,8,2,2,11,2,14,9,4,10,3,3,1,3,264,2011-12,2760
503,By Year,2010-11,1610612739,CLE,2011-01-05T00:00:00,31,8,23,0.258,993.895,4.1,7.8,0.528,0.0,0.1,0.0,2.0,2.9,0.667,3.5,7.4,10.9,1.6,1.4,1.0,1.4,0.8,3.2,3.1,10.2,-6.2,31.4,7,0,27.5,8,13,4,13,6,7,11,4,2,10,2,10,10,7,10,7,6,9,7,13,3,6,12,10,11,13,8,6,1,8,264,2010-11,2760
504,By Year,2009-10,1610612739,CLE,2010-04-14T00:00:00,76,57,19,0.75,2165.6233333333334,4.4,7.8,0.572,0.0,0.1,0.2,1.9,2.9,0.663,3.1,6.5,9.6,1.4,1.1,1.2,1.1,0.6,3.7,2.9,10.8,8.5,30.3,11,0,26.5,3,2,7,4,2,5,12,1,1,8,1,11,11,8,12,12,14,10,13,8,5,9,8,13,9,1,11,4,1,11,264,2009-10,2760
505,By Year,2008-09,1610612739,CLE,2009-04-15T00:00:00,81,65,16,0.802,2305.795,4.2,7.9,0.536,0.0,0.0,0.0,2.4,3.9,0.616,2.6,6.5,9.1,1.3,1.2,1.2,1.0,0.6,3.7,3.9,10.8,6.9,29.0,9,0,25.6,1,1,9,3,1,6,10,3,2,13,2,8,8,9,14,11,15,13,10,10,6,11,7,7,8,2,14,5,1,14,264,2008-09,2760
506,By Year,2007-08,1610612739,CLE,2008-04-16T00:00:00,48,28,20,0.583,1319.4466666666667,3.7,8.0,0.461,0.0,0.1,0.0,1.3,2.2,0.598,3.7,7.2,10.9,1.4,1.6,1.0,0.7,0.7,3.7,3.1,8.8,2.0,27.5,6,0,24.5,6,5,5,9,5,13,8,11,2,11,2,15,15,11,7,8,7,11,6,12,13,7,9,11,14,7,15,8,1,15,264,2007-08,2760
507,By Year,2006-07,1610612739,CLE,2007-04-18T00:00:00,81,49,32,0.605,1932.345,3.6,7.5,0.476,0.0,0.2,0.0,3.1,5.0,0.616,3.6,6.6,10.2,1.4,1.2,1.4,1.0,0.8,5.0,5.6,10.2,4.6,30.4,7,0,26.5,1,3,2,7,3,14,13,10,2,4,2,5,5,10,9,10,11,12,11,5,8,5,5,3,12,4,10,6,1,10,264,2006-07,2760
508,By Year,2005-06,1610612739,CLE,2006-04-19T00:00:00,48,29,19,0.604,760.0116666666667,3.7,7.1,0.527,0.0,0.0,0.0,2.9,5.6,0.513,3.6,7.5,11.1,0.9,1.3,1.5,0.9,0.5,5.6,5.8,10.4,4.0,30.9,2,0,27.1,6,4,7,8,10,11,14,5,2,12,2,6,2,15,8,6,5,15,9,4,10,12,3,2,10,5,9,9,1,9,264,2005-06,2760
509,By Year,2004-05,1610612739,CLE,2005-04-20T00:00:00,54,27,27,0.5,868.7616666666667,4.1,8.0,0.513,0.0,0.1,0.0,2.8,5.3,0.535,4.5,6.1,10.6,1.1,1.1,1.7,1.6,0.9,5.1,0.0,11.0,3.5,34.2,0,0,29.3,5,6,3,10,8,8,9,7,2,9,2,7,4,14,5,14,8,14,14,1,2,3,4,15,6,6,5,11,1,6,264,2004-05,2760
510,By Year,2020-21,1610612754,IND,2021-05-05T00:00:00,5,2,3,0.4,29.278333333333332,6.1,9.8,0.625,0.0,0.0,0.0,3.7,3.7,1.0,2.5,7.4,9.8,1.2,4.9,0.0,6.1,0.0,4.9,3.7,16.0,27.1,43.2,0,0,39.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1628578
511,By Year,2020-21,1610612744,GSW,2021-05-14T00:00:00,15,10,5,0.667,83.855,4.7,11.6,0.407,1.7,4.3,0.4,0.9,2.6,0.333,2.6,4.3,6.9,1.7,2.1,1.3,2.1,0.9,4.7,1.7,12.0,-13.7,31.0,0,0,29.2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,264,2020-21,1629346
512,By Year,2019-20,1610612744,GSW,2020-02-23T00:00:00,14,1,13,0.071,138.89333333333335,5.2,10.4,0.5,0.8,3.4,0.231,4.1,4.9,0.842,2.6,4.4,7.0,3.4,2.9,0.8,1.0,0.5,3.6,4.9,15.3,-2.1,31.3,0,0,30.1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,264,2019-20,1629346
513,By Year,2020-21,-1,TOT,2021-05-03T00:00:00,23,5,18,0.217,434.14,3.2,8.2,0.384,0.7,3.1,0.216,1.5,1.8,0.818,1.8,7.3,9.1,2.6,2.3,1.6,0.7,0.4,2.4,2.2,8.5,-4.5,27.9,1,0,25.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,202329
514,By Year,2020-21,1610612741,CHI,2021-05-03T00:00:00,6,0,6,0.0,67.41666666666667,1.1,5.3,0.2,0.5,3.2,0.167,2.1,2.7,0.8,1.1,9.1,10.1,1.1,1.6,1.1,0.0,0.0,3.7,2.1,4.8,12.3,20.2,0,0,18.7,12,12,12,12,12,12,12,12,9,8,12,4,7,3,12,1,2,12,8,12,12,12,1,9,12,1,12,11,1,12,264,2020-21,202329
515,By Year,2020-21,1610612753,ORL,2021-03-24T00:00:00,17,5,12,0.294,366.72333333333336,3.5,8.7,0.404,0.7,3.0,0.226,1.4,1.7,0.824,2.0,7.0,8.9,2.8,2.5,1.7,0.9,0.5,2.2,2.2,9.1,-7.6,29.3,1,0,26.7,11,11,10,11,11,10,8,7,8,9,10,11,11,2,6,6,7,1,2,3,4,7,11,7,10,12,4,9,1,7,264,2020-21,202329
516,By Year,2019-20,1610612753,ORL,2019-11-29T00:00:00,18,7,11,0.389,380.0783333333333,2.4,8.1,0.291,0.9,3.4,0.25,1.8,2.7,0.655,2.3,6.0,8.2,2.0,1.6,1.7,0.8,0.4,2.6,2.7,7.4,-3.3,26.0,1,0,23.4,10,10,11,7,10,11,11,11,7,6,9,7,5,12,4,10,9,5,7,2,7,10,8,1,11,9,9,9,1,11,264,2019-20,202329
517,By Year,2018-19,1610612757,POR,2019-04-09T00:00:00,81,52,29,0.642,2291.6983333333333,4.0,9.3,0.433,1.5,4.4,0.343,2.4,2.7,0.867,1.8,7.8,9.6,1.6,1.1,1.1,0.5,0.5,2.2,2.3,11.9,6.0,29.5,12,0,27.8,2,1,6,1,2,3,6,3,3,3,3,1,6,1,8,2,3,7,12,11,11,9,10,5,2,2,3,1,1,4,264,2018-19,202329
518,By Year,2017-18,1610612757,POR,2018-04-11T00:00:00,69,40,29,0.58,2072.1716666666666,4.0,10.1,0.395,2.2,5.9,0.369,1.0,1.4,0.738,1.7,7.4,9.1,1.5,1.4,1.4,0.7,0.3,2.4,1.5,11.2,3.8,29.2,9,0,28.1,7,4,6,3,3,4,2,8,1,1,1,12,12,6,9,5,5,11,11,8,8,11,9,12,4,3,7,3,1,3,264,2017-18,202329
519,By Year,2016-17,1610612757,POR,2017-04-10T00:00:00,61,33,28,0.541,1772.9183333333333,3.7,9.5,0.393,1.4,4.3,0.33,1.9,2.8,0.706,1.6,7.6,9.2,2.0,1.9,1.2,0.9,0.5,2.1,2.3,10.8,0.4,29.2,4,0,27.6,9,5,9,4,6,8,4,10,4,4,4,6,4,10,10,4,4,3,5,9,2,8,12,4,6,6,5,6,1,5,264,2016-17,202329
